"V1","V2","V3","V4","V5"
5930,103,4.19840423214688,4.19840423214688,0
5935,103,4.19840423214688,4.19840423214688,0
5940,103,4.19840423214688,4.19840423214688,0
5945,103,4.19840423214688,4.19840423214688,0
5950,103,4.19840423214688,4.19840423214688,0
5955,103,4.19840423214688,4.19840423214688,0
5960,103,4.19840423214688,4.19840423214688,0
5965,103,4.19840423214688,4.19840423214688,0
5970,103,4.19840423214688,4.19840423214688,0
5975,103,4.19828406691946,4.19825402561261,3
5980,103,4.19825402561261,4.19825402561261,0
5985,103,4.19825402561261,4.19825402561261,0
5990,103,4.19825402561261,4.19825402561261,0
5995,103,4.19825402561261,4.19825402561261,0
6000,103,4.19825402561261,4.19825402561261,0
6005,103,4.19825402561261,4.19825402561261,0
6010,103,4.19825402561261,4.19825402561261,0
6015,103,4.19825402561261,4.19825402561261,0
6020,103,4.19825402561261,4.19825402561261,0
6025,103,4.19825402561261,4.19825402561261,0
6030,103,4.19825402561261,4.19825402561261,0
6035,103,4.19825402561261,4.19825402561261,0
6040,103,4.19825402561261,4.19825402561261,0
6045,103,4.19825402561261,4.19825402561261,0
6050,103,4.19825402561261,4.19825402561261,0
6055,103,4.19825402561261,4.19825402561261,0
6060,103,4.19825402561261,4.19825402561261,1
6065,103,4.19825402561261,4.19825402561261,0
6070,103,4.19819392945831,4.19795354484112,1
6075,103,4.19795354484112,4.19795354484112,0
6080,103,4.19795354484112,4.19795354484112,0
6085,103,4.19795354484112,4.19795354484112,0
6090,103,4.19795354484112,4.19795354484112,0
6095,103,4.19795354484112,4.19795354484112,0
6100,103,4.19795354484112,4.19795354484112,0
6105,103,4.19795354484112,4.19795354484112,0
6110,103,4.19795354484112,4.19795354484112,0
6115,103,4.19795354484112,4.19795354484112,0
6120,103,4.19795354484112,4.19795354484112,0
6125,103,4.19795354484112,4.19795354484112,0
6130,103,4.19795354484112,4.19795354484112,0
6135,103,4.19795354484112,4.19795354484112,0
6140,103,4.19795354484112,4.19795354484112,0
6145,103,4.19795354484112,4.19795354484112,0
6150,103,4.19795354484112,4.19795354484112,0
6155,103,4.19795354484112,4.19795354484112,2
6160,103,4.19795354484112,4.19795354484112,1
6165,103,4.19795354484112,4.19795354484112,0
6170,103,4.19795354484112,4.19795354484112,0
6175,103,4.19795354484112,4.19795354484112,0
6180,103,4.19795354484112,4.19795354484112,0
6185,103,4.19795354484112,4.19795354484112,0
6190,103,4.19795354484112,4.19795354484112,0
6195,103,4.19795354484112,4.19795354484112,0
6200,103,4.19795354484112,4.19795354484112,0
6205,103,4.19795354484112,4.19795354484112,1
6210,103,4.19795354484112,4.19795354484112,0
6215,103,4.19795354484112,4.19795354484112,0
6220,103,4.19795354484112,4.19795354484112,0
6225,103,4.19795354484112,4.19795354484112,0
6230,103,4.19795354484112,4.19795354484112,0
6235,103,4.19795354484112,4.19795354484112,0
6240,103,4.19795354484112,4.19795354484112,0
6245,103,4.19795354484112,4.19795354484112,0
6250,103,4.19795354484112,4.19795354484112,0
6255,103,4.19795354484112,4.19795354484112,0
6260,103,4.19795354484112,4.19795354484112,0
6265,103,4.19795354484112,4.19795354484112,0
6270,103,4.19799321295128,4.19801965835805,1
6275,103,4.19801965835805,4.19801965835805,0
6280,103,4.19801965835805,4.19801965835805,0
6285,103,4.19801965835805,4.19801965835805,0
6290,103,4.19807014125099,4.19810379651295,1
6295,103,4.19810379651295,4.19810379651295,0
6300,103,4.19810379651295,4.19810379651295,0
6305,103,4.19810379651295,4.19810379651295,0
6310,103,4.19810379651295,4.19810379651295,0
6315,103,4.19810379651295,4.19810379651295,0
6320,103,4.19810379651295,4.19810379651295,1
6325,103,4.19819393397275,4.19825402561261,1
6330,103,4.19825402561261,4.19825402561261,0
6335,103,4.19840423214688,4.19840423214688,1
6340,103,4.19840423214688,4.19840423214688,1
6345,103,4.19840423214688,4.19840423214688,0
6350,103,4.19840423214688,4.19840423214688,0
6355,103,4.19840423214688,4.19840423214688,1
6360,103,4.19840423214688,4.19840423214688,3
6365,103,4.19840423214688,4.19840423214688,0
6370,103,4.19840423214688,4.19840423214688,0
6375,103,4.19840423214688,4.19840423214688,0
6380,103,4.19840423214688,4.19840423214688,1
6385,103,4.19840423214688,4.19840423214688,0
6390,103,4.19840423214688,4.19840423214688,0
6395,103,4.19840423214688,4.19840423214688,0
6400,103,4.19840423214688,4.19840423214688,0
6405,103,4.19840423214688,4.19840423214688,0
6410,103,4.19840423214688,4.19840423214688,0
6415,103,4.19833694184326,4.19832011926735,1
6420,103,4.19832011926735,4.19832011926735,0
6425,103,4.19832011926735,4.19832011926735,0
6430,103,4.19832011926735,4.19832011926735,0
6435,103,4.19832011926735,4.19832011926735,0
6440,103,4.19832011926735,4.19832011926735,0
6445,103,4.19832011926735,4.19832011926735,0
6450,103,4.19832011926735,4.19832011926735,0
6455,103,4.19823359016559,4.19810379651295,2
6460,103,4.19810379651295,4.19810379651295,0
6465,103,4.19810379651295,4.19810379651295,0
6470,103,4.19810379651295,4.19810379651295,3
6475,103,4.19810379651295,4.19810379651295,0
6480,103,4.19810379651295,4.19810379651295,0
6485,103,4.19810379651295,4.19810379651295,0
6490,103,4.19810379651295,4.19810379651295,0
6495,103,4.19810379651295,4.19810379651295,0
6500,103,4.19810379651295,4.19810379651295,0
6505,103,4.19810379651295,4.19810379651295,0
6510,103,4.19810379651295,4.19810379651295,0
6515,103,4.19810379651295,4.19810379651295,0
6520,103,4.19810379651295,4.19810379651295,0
6525,103,4.19810379651295,4.19810379651295,0
6530,103,4.19810379651295,4.19810379651295,0
6535,103,4.19810379651295,4.19810379651295,0
6540,103,4.19810379651295,4.19810379651295,0
6545,103,4.19810379651295,4.19810379651295,0
6550,103,4.19810379651295,4.19810379651295,0
6555,103,4.19810379651295,4.19810379651295,0
6560,103,4.19810379651295,4.19810379651295,0
6565,103,4.19810379651295,4.19810379651295,0
6570,103,4.19801364550985,4.19795354484112,1
6575,103,4.19813383330401,4.19825402561261,1
6580,103,4.19825402561261,4.19825402561261,0
6585,103,4.19825402561261,4.19825402561261,0
6590,103,4.19825402561261,4.19825402561261,1
6595,103,4.19825402561261,4.19825402561261,0
6600,103,4.19825402561261,4.19825402561261,0
6605,103,4.19825402561261,4.19825402561261,0
6610,103,4.19825402561261,4.19825402561261,0
6615,103,4.19825402561261,4.19825402561261,0
6620,103,4.19810379651295,4.19810379651295,2
6625,103,4.19810379651295,4.19810379651295,0
6630,103,4.19810379651295,4.19810379651295,0
6635,103,4.19813384233288,4.19825402561261,3
6640,103,4.19825402561261,4.19825402561261,1
6645,103,4.19825402561261,4.19825402561261,0
6650,103,4.19825402561261,4.19825402561261,1
6655,103,4.19825402561261,4.19825402561261,0
6660,103,4.19825402561261,4.19825402561261,0
6665,103,4.19825402561261,4.19825402561261,0
6670,103,4.19825402561261,4.19825402561261,0
6675,103,4.19825402561261,4.19825402561261,0
6680,103,4.19825402561261,4.19825402561261,0
6685,103,4.19825402561261,4.19825402561261,0
6690,103,4.19825402561261,4.19825402561261,0
6695,103,4.19825402561261,4.19825402561261,0
6700,103,4.19825402561261,4.19825402561261,0
6705,103,4.19825402561261,4.19825402561261,0
6710,103,4.19825402561261,4.19825402561261,0
6715,103,4.19825402561261,4.19825402561261,0
6720,103,4.19825402561261,4.19825402561261,0
6725,103,4.19825402561261,4.19825402561261,0
6730,103,4.19825402561261,4.19825402561261,0
6735,103,4.19819693876915,4.19811130850397,1
6740,103,4.19811130850397,4.19811130850397,0
6745,103,4.19811130850397,4.19811130850397,0
6750,103,4.19811130850397,4.19811130850397,0
6755,103,4.19811130850397,4.19811130850397,0
6760,103,4.19811130850397,4.19811130850397,0
6765,103,4.19811130850397,4.19811130850397,0
6770,103,4.19811130850397,4.19811130850397,0
6775,103,4.19811130850397,4.19811130850397,0
6780,103,4.19811130850397,4.19811130850397,0
6785,103,4.19811130850397,4.19811130850397,0
6790,103,4.19811130850397,4.19811130850397,0
6795,103,4.19811130850397,4.19811130850397,0
6800,103,4.19811130850397,4.19811130850397,0
6805,103,4.19811130850397,4.19811130850397,0
6810,103,4.19825402561261,4.19825402561261,1
6815,103,4.19825402561261,4.19825402561261,0
6820,103,4.19825402561261,4.19825402561261,0
6825,103,4.19825402561261,4.19825402561261,0
6830,103,4.19825402561261,4.19825402561261,0
6835,103,4.19825402561261,4.19825402561261,0
6840,103,4.19825402561261,4.19825402561261,0
6845,103,4.19825402561261,4.19825402561261,0
6850,103,4.19825402561261,4.19825402561261,0
6855,103,4.19825402561261,4.19825402561261,0
6860,103,4.19825402561261,4.19825402561261,0
6865,103,4.19825402561261,4.19825402561261,0
6870,103,4.19825402561261,4.19825402561261,0
6875,103,4.19825402561261,4.19825402561261,1
6880,103,4.19825402561261,4.19825402561261,0
6885,103,4.19825402561261,4.19825402561261,0
6890,103,4.19825402561261,4.19825402561261,0
6895,103,4.19825402561261,4.19825402561261,0
6900,103,4.19825402561261,4.19825402561261,0
6905,103,4.19825402561261,4.19825402561261,0
6910,103,4.19825402561261,4.19825402561261,0
6915,103,4.19825402561261,4.19825402561261,0
6920,103,4.19825402561261,4.19825402561261,0
6925,103,4.19825402561261,4.19825402561261,0
6930,103,4.19825402561261,4.19825402561261,0
6935,103,4.19825402561261,4.19825402561261,0
6940,103,4.19825402561261,4.19825402561261,0
6945,103,4.19825402561261,4.19825402561261,0
6950,103,4.19825402561261,4.19825402561261,0
6955,103,4.19825402561261,4.19825402561261,0
6960,103,4.19825402561261,4.19825402561261,0
6965,103,4.19825402561261,4.19825402561261,0
6970,103,4.19825402561261,4.19825402561261,0
6975,103,4.19825402561261,4.19825402561261,0
6980,103,4.19825402561261,4.19825402561261,0
6985,103,4.19825402561261,4.19825402561261,0
6990,103,4.19825402561261,4.19825402561261,0
6995,103,4.19825402561261,4.19825402561261,0
7000,103,4.19825402561261,4.19825402561261,0
7005,103,4.19825402561261,4.19825402561261,0
7010,103,4.19825402561261,4.19825402561261,0
7015,103,4.19825402561261,4.19825402561261,0
7020,103,4.19825402561261,4.19825402561261,0
7025,103,4.19825402561261,4.19825402561261,0
7030,103,4.19825402561261,4.19825402561261,0
7035,103,4.19825402561261,4.19825402561261,0
7040,103,4.19825402561261,4.19825402561261,0
7045,103,4.19825402561261,4.19825402561261,0
7050,103,4.19825402561261,4.19825402561261,0
7055,103,4.19825402561261,4.19825402561261,0
7060,103,4.19825402561261,4.19825402561261,0
7065,103,4.19825402561261,4.19825402561261,0
7070,103,4.19825402561261,4.19825402561261,0
7075,103,4.19825402561261,4.19825402561261,0
7080,103,4.19825402561261,4.19825402561261,0
7085,103,4.19825402561261,4.19825402561261,0
7090,103,4.19825402561261,4.19825402561261,0
7095,103,4.19825402561261,4.19825402561261,0
7100,103,4.19825402561261,4.19825402561261,0
7105,103,4.19810379651295,4.19810379651295,3
7110,103,4.19798359517549,4.19795354484112,2
7115,103,4.19795354484112,4.19795354484112,0
7120,103,4.19795354484112,4.19795354484112,0
7125,103,4.19795354484112,4.19795354484112,0
7130,103,4.19795354484112,4.19795354484112,0
7135,103,4.19795354484112,4.19795354484112,0
7140,103,4.19780327059033,4.19780327059033,2
7145,103,4.19780327059033,4.19780327059033,0
7150,103,4.19780327059033,4.19780327059033,0
7155,103,4.19780327059033,4.19780327059033,0
7160,103,4.19780327059033,4.19780327059033,0
7165,103,4.19780327059033,4.19780327059033,0
7170,103,4.19780327059033,4.19780327059033,0
7175,103,4.19780327059033,4.19780327059033,0
7180,103,4.19780327059033,4.19780327059033,0
7185,103,4.19780327059033,4.19780327059033,0
7190,103,4.19780327059033,4.19780327059033,0
7195,103,4.19780327059033,4.19780327059033,0
7200,103,4.19780327059033,4.19780327059033,0
7205,103,4.19780327059033,4.19780327059033,0
7210,103,4.19780327059033,4.19780327059033,0
7215,103,4.19792348999096,4.19795354484112,5
7220,103,4.19795354484112,4.19795354484112,0
7225,103,4.19795354484112,4.19795354484112,0
7230,103,4.19795354484112,4.19795354484112,0
7235,103,4.19795354484112,4.19795354484112,0
7240,103,4.19795354484112,4.19795354484112,0
7245,103,4.19795354484112,4.19795354484112,0
7250,103,4.19795354484112,4.19795354484112,0
7255,103,4.19795354484112,4.19795354484112,0
7260,103,4.19795354484112,4.19795354484112,0
7265,103,4.1978934351408,4.19780327059033,1
7270,103,4.19780327059033,4.19780327059033,0
7275,103,4.19780327059033,4.19780327059033,0
7280,103,4.19780327059033,4.19780327059033,0
7285,103,4.19780327059033,4.19780327059033,0
7290,103,4.19780327059033,4.19780327059033,0
7295,103,4.19780327059033,4.19780327059033,0
7300,103,4.19780327059033,4.19780327059033,0
7305,103,4.19780327059033,4.19780327059033,0
7310,103,4.19780327059033,4.19780327059033,0
7315,103,4.19780327059033,4.19780327059033,0
7320,103,4.19780327059033,4.19780327059033,0
7325,103,4.19780327059033,4.19780327059033,0
7330,103,4.19780327059033,4.19780327059033,0
7335,103,4.19780327059033,4.19780327059033,0
7340,103,4.19780327059033,4.19780327059033,0
7345,103,4.19780327059033,4.19780327059033,0
7350,103,4.19780327059033,4.19780327059033,0
7355,103,4.19780327059033,4.19780327059033,0
7360,103,4.19780327059033,4.19780327059033,0
7365,103,4.19780327059033,4.19780327059033,0
7370,103,4.19780327059033,4.19780327059033,0
7375,103,4.19780327059033,4.19780327059033,0
7380,103,4.19780327059033,4.19780327059033,0
7385,103,4.19780327059033,4.19780327059033,0
7390,103,4.19780327059033,4.19780327059033,0
7395,103,4.19780327059033,4.19780327059033,0
7400,103,4.19798357259924,4.19825402561261,1
7405,103,4.19825402561261,4.19825402561261,1
7410,103,4.19825402561261,4.19825402561261,0
7415,103,4.19825402561261,4.19825402561261,0
7420,103,4.19825402561261,4.19825402561261,0
7425,103,4.19825402561261,4.19825402561261,0
7430,103,4.19825402561261,4.19825402561261,0
7435,103,4.19825402561261,4.19825402561261,0
7440,103,4.19825402561261,4.19825402561261,0
7445,103,4.19825402561261,4.19825402561261,0
7450,103,4.19825402561261,4.19825402561261,0
7455,103,4.19825402561261,4.19825402561261,0
7460,103,4.19825402561261,4.19825402561261,0
7465,103,4.19825402561261,4.19825402561261,0
7470,103,4.19816388815281,4.19810379651295,1
7475,103,4.19810379651295,4.19810379651295,0
7480,103,4.19810379651295,4.19810379651295,0
7485,103,4.19810379651295,4.19810379651295,0
7490,103,4.19810379651295,4.19810379651295,0
7495,103,4.19810379651295,4.19810379651295,0
7500,103,4.19810379651295,4.19810379651295,0
7505,103,4.19810379651295,4.19810379651295,0
7510,103,4.19849434253227,4.19855441612253,6
7515,103,4.1985243793274,4.19855441612253,1
7520,103,4.19855441612253,4.19855441612253,0
7525,103,4.19855441612253,4.19855441612253,0
7530,103,4.19855441612253,4.19855441612253,0
7535,103,4.19855441612253,4.19855441612253,0
7540,103,4.19855441612253,4.19855441612253,0
7545,103,4.19855441612253,4.19855441612253,0
7550,103,4.19855441612253,4.19855441612253,0
7555,103,4.19855441612253,4.19855441612253,0
7560,103,4.19855441612253,4.19855441612253,0
7565,103,4.19855441612253,4.19855441612253,0
7570,103,4.19855441612253,4.19855441612253,0
7575,103,4.19855441612253,4.19855441612253,1
7580,103,4.19855441612253,4.19855441612253,0
7585,103,4.19855441612253,4.19855441612253,0
7590,103,4.19855441612253,4.19855441612253,0
7595,103,4.19855441612253,4.19855441612253,0
7600,103,4.19855441612253,4.19855441612253,0
7605,103,4.19855441612253,4.19855441612253,0
7610,103,4.19855441612253,4.19855441612253,2
7615,103,4.19858444840729,4.19870457754634,2
7620,103,4.19870457754634,4.19870457754634,6
7625,103,4.19870457754634,4.19870457754634,0
7630,103,4.19879466087359,4.19885471642509,2
7635,103,4.19885471642509,4.19885471642509,0
7640,103,4.19885471642509,4.19885471642509,0
7645,103,4.19885471642509,4.19885471642509,0
7650,103,4.19873460532209,4.19870457754634,1
7655,103,4.19870457754634,4.19870457754634,0
7660,103,4.19870457754634,4.19870457754634,0
7665,103,4.19870457754634,4.19870457754634,0
7670,103,4.19870457754634,4.19870457754634,0
7675,103,4.19870457754634,4.19870457754634,0
7680,103,4.19870457754634,4.19870457754634,0
7685,103,4.19870457754634,4.19870457754634,0
7690,103,4.19870457754634,4.19870457754634,2
7695,103,4.19870457754634,4.19870457754634,0
7700,103,4.19870457754634,4.19870457754634,0
7705,103,4.19870457754634,4.19870457754634,0
7710,103,4.19870457754634,4.19870457754634,0
7715,103,4.19870457754634,4.19870457754634,0
7720,103,4.19870457754634,4.19870457754634,0
7725,103,4.19870457754634,4.19870457754634,0
7730,103,4.19870457754634,4.19870457754634,1
7735,103,4.19870457754634,4.19870457754634,0
7740,103,4.19870457754634,4.19870457754634,0
7745,103,4.19870457754634,4.19870457754634,0
7750,103,4.19870457754634,4.19870457754634,0
7755,103,4.19870457754634,4.19870457754634,0
7760,103,4.19870457754634,4.19870457754634,0
7765,103,4.19870457754634,4.19870457754634,2
7770,103,4.19870457754634,4.19870457754634,1
7775,103,4.19870457754634,4.19870457754634,0
7780,103,4.19870457754634,4.19870457754634,0
7785,103,4.19870457754634,4.19870457754634,0
7790,103,4.19870457754634,4.19870457754634,0
7795,103,4.19870457754634,4.19870457754634,0
7800,103,4.19870457754634,4.19870457754634,0
7805,103,4.19870457754634,4.19870457754634,0
7810,103,4.19870457754634,4.19870457754634,0
7815,103,4.19870457754634,4.19870457754634,0
7820,103,4.19870457754634,4.19870457754634,0
7825,103,4.19870457754634,4.19870457754634,0
7830,103,4.19870457754634,4.19870457754634,0
7835,103,4.19870457754634,4.19870457754634,0
7840,103,4.19870457754634,4.19870457754634,1
7845,103,4.19870457754634,4.19870457754634,0
7850,103,4.19870457754634,4.19870457754634,2
7855,103,4.19870457754634,4.19870457754634,0
7860,103,4.19870457754634,4.19870457754634,0
7865,103,4.19870457754634,4.19870457754634,0
7870,103,4.19870457754634,4.19870457754634,0
7875,103,4.19870457754634,4.19870457754634,0
7880,103,4.19870457754634,4.19870457754634,0
7885,103,4.19870457754634,4.19870457754634,0
7890,103,4.19870457754634,4.19870457754634,0
7895,103,4.19870457754634,4.19870457754634,0
7900,103,4.19873460532209,4.19870457754634,2
7905,103,4.19870457754634,4.19870457754634,0
7910,103,4.19870457754634,4.19870457754634,0
7915,103,4.19870457754634,4.19870457754634,0
7920,103,4.19870457754634,4.19870457754634,0
7925,103,4.19870457754634,4.19870457754634,0
7930,103,4.19870457754634,4.19870457754634,0
7935,103,4.19870457754634,4.19870457754634,0
7940,103,4.19870457754634,4.19870457754634,0
7945,103,4.19878465161501,4.19885471642509,5
7950,103,4.19885471642509,4.19885471642509,2
7955,103,4.19885471642509,4.19885471642509,0
7960,103,4.19885471642509,4.19885471642509,2
7965,103,4.19885471642509,4.19885471642509,2
7970,103,4.19885471642509,4.19885471642509,1
7975,103,4.19885471642509,4.19885471642509,0
7980,103,4.19885471642509,4.19885471642509,0
7985,103,4.19885471642509,4.19885471642509,0
7990,103,4.19885471642509,4.19885471642509,0
7995,103,4.19885471642509,4.19885471642509,0
8000,103,4.19885471642509,4.19885471642509,0
8005,103,4.19885471642509,4.19885471642509,0
8010,103,4.19885471642509,4.19885471642509,0
8015,103,4.19885471642509,4.19885471642509,0
8020,103,4.19885471642509,4.19885471642509,0
8025,103,4.19885471642509,4.19885471642509,0
8030,103,4.19885471642509,4.19885471642509,0
8035,103,4.19885471642509,4.19885471642509,0
8040,103,4.19885471642509,4.19885471642509,0
8045,103,4.19885471642509,4.19885471642509,0
8050,103,4.19885471642509,4.19885471642509,0
8055,103,4.19885471642509,4.19885471642509,0
8060,103,4.19885471642509,4.19885471642509,0
8065,103,4.19885471642509,4.19885471642509,0
8070,103,4.19885471642509,4.19885471642509,0
8075,103,4.19885471642509,4.19885471642509,0
8080,103,4.19885471642509,4.19885471642509,0
8085,103,4.19885471642509,4.19885471642509,0
8090,103,4.19885471642509,4.19885471642509,0
8095,103,4.19885471642509,4.19885471642509,0
8100,103,4.19885471642509,4.19885471642509,0
8105,103,4.19885471642509,4.19885471642509,0
8110,103,4.19885471642509,4.19885471642509,0
8115,103,4.19873460532209,4.19870457754634,1
8120,103,4.19870457754634,4.19870457754634,4
8125,103,4.19870457754634,4.19870457754634,0
8130,103,4.19870457754634,4.19870457754634,0
8135,103,4.19858444840729,4.19855441612253,3
8140,103,4.19855441612253,4.19855441612253,0
8145,103,4.19855441612253,4.19855441612253,0
8150,103,4.19855441612253,4.19855441612253,0
8155,103,4.19855441612253,4.19855441612253,0
8160,103,4.19855441612253,4.19855441612253,0
8165,103,4.19855441612253,4.19855441612253,0
8170,103,4.19855441612253,4.19855441612253,0
8175,103,4.19855441612253,4.19855441612253,0
8180,103,4.19855441612253,4.19855441612253,2
8185,103,4.19855441612253,4.19855441612253,0
8190,103,4.19855441612253,4.19855441612253,0
8195,103,4.19855441612253,4.19855441612253,1
8200,103,4.19855441612253,4.19855441612253,0
8205,103,4.19849434253227,4.19840423214688,1
8210,103,4.19849434253227,4.19855441612253,1
8215,103,4.19855441612253,4.19855441612253,0
8220,103,4.19855441612253,4.19855441612253,0
8225,103,4.19855441612253,4.19855441612253,0
8230,103,4.19840423214688,4.19840423214688,1
8235,103,4.19840423214688,4.19840423214688,0
8240,103,4.19840423214688,4.19840423214688,0
8245,103,4.19840423214688,4.19840423214688,0
8250,103,4.19840423214688,4.19840423214688,0
8255,103,4.19840423214688,4.19840423214688,0
8260,103,4.19840423214688,4.19840423214688,0
8265,103,4.19840423214688,4.19840423214688,0
8270,103,4.19840423214688,4.19840423214688,0
8275,103,4.19840423214688,4.19840423214688,0
8280,103,4.19840423214688,4.19840423214688,0
8285,103,4.19840423214688,4.19840423214688,0
8290,103,4.19840423214688,4.19840423214688,0
8295,103,4.19864450846645,4.19870457754634,2
8300,103,4.19870457754634,4.19870457754634,0
8305,103,4.19870457754634,4.19870457754634,0
8310,103,4.19888473067785,4.19900483276553,2
8315,103,4.19900483276553,4.19900483276553,0
8320,103,4.19900483276553,4.19900483276553,0
8325,103,4.19900483276553,4.19900483276553,0
8330,103,4.19900483276553,4.19900483276553,0
8335,103,4.19900483276553,4.19900483276553,0
8340,103,4.19900483276553,4.19900483276553,1
8345,103,4.19900483276553,4.19900483276553,0
8350,103,4.19900483276553,4.19900483276553,0
8355,103,4.19900483276553,4.19900483276553,0
8360,103,4.19900483276553,4.19900483276553,0
8365,103,4.19900483276553,4.19900483276553,0
8370,103,4.19888473969318,4.19885471642509,3
8375,103,4.19885471642509,4.19885471642509,0
8380,103,4.19885471642509,4.19885471642509,0
8385,103,4.19885471642509,4.19885471642509,1
8390,103,4.19885471642509,4.19885471642509,0
8395,103,4.19885471642509,4.19885471642509,0
8400,103,4.19885471642509,4.19885471642509,1
8405,103,4.19885471642509,4.19885471642509,0
8410,103,4.19885471642509,4.19885471642509,0
8415,103,4.19885471642509,4.19885471642509,0
8420,103,4.19885471642509,4.19885471642509,0
8425,103,4.19885471642509,4.19885471642509,0
8430,103,4.19885471642509,4.19885471642509,0
8435,103,4.19885471642509,4.19885471642509,0
8440,103,4.19885471642509,4.19885471642509,0
8445,103,4.19885471642509,4.19885471642509,1
8450,103,4.19885471642509,4.19885471642509,0
8455,103,4.19885471642509,4.19885471642509,0
8460,103,4.19885471642509,4.19885471642509,0
8465,103,4.19885471642509,4.19885471642509,0
8470,103,4.19885471642509,4.19885471642509,0
8475,103,4.19885471642509,4.19885471642509,0
8480,103,4.19885471642509,4.19885471642509,0
8485,103,4.19885471642509,4.19885471642509,0
8490,103,4.19885471642509,4.19885471642509,3
8495,103,4.19885471642509,4.19885471642509,2
8500,103,4.19885471642509,4.19885471642509,0
8505,103,4.19885471642509,4.19885471642509,0
8510,103,4.19885471642509,4.19885471642509,0
8515,103,4.19885471642509,4.19885471642509,0
8520,103,4.19885471642509,4.19885471642509,0
8525,103,4.19885471642509,4.19885471642509,0
8530,103,4.19885471642509,4.19885471642509,0
8535,103,4.19885471642509,4.19885471642509,0
8540,103,4.19885471642509,4.19885471642509,0
8545,103,4.19885471642509,4.19885471642509,0
8550,103,4.19885471642509,4.19885471642509,0
8555,103,4.19885471642509,4.19885471642509,0
8560,103,4.19885471642509,4.19885471642509,0
8565,103,4.19885471642509,4.19885471642509,0
8570,103,4.19885471642509,4.19885471642509,0
8575,103,4.19885471642509,4.19885471642509,0
8580,103,4.19885471642509,4.19885471642509,0
8585,103,4.19885471642509,4.19885471642509,0
8590,103,4.19885471642509,4.19885471642509,0
8595,103,4.19870457754634,4.19870457754634,1
8600,103,4.19870457754634,4.19870457754634,0
8605,103,4.19870457754634,4.19870457754634,0
8610,103,4.19870457754634,4.19870457754634,0
8615,103,4.19885471642509,4.19885471642509,1
8620,103,4.19885471642509,4.19885471642509,0
8625,103,4.19885471642509,4.19885471642509,0
8630,103,4.19885471642509,4.19885471642509,0
8635,103,4.19885471642509,4.19885471642509,0
8640,103,4.19885471642509,4.19885471642509,0
8645,103,4.19885471642509,4.19885471642509,0
8650,103,4.19885471642509,4.19885471642509,0
8655,103,4.19885471642509,4.19885471642509,0
8660,103,4.19885471642509,4.19885471642509,0
8665,103,4.19885471642509,4.19885471642509,0
8670,103,4.19885471642509,4.19885471642509,0
8675,103,4.19885471642509,4.19885471642509,0
8680,103,4.19885471642509,4.19885471642509,0
8685,103,4.19885471642509,4.19885471642509,0
8690,103,4.19885471642509,4.19885471642509,0
8695,103,4.19885471642509,4.19885471642509,0
8700,103,4.19885471642509,4.19885471642509,0
8705,103,4.19870457754634,4.19870457754634,3
8710,103,4.19870457754634,4.19870457754634,0
8715,103,4.19870457754634,4.19870457754634,0
8720,103,4.19870457754634,4.19870457754634,0
8725,103,4.19870457754634,4.19870457754634,0
8730,103,4.19870457754634,4.19870457754634,0
8735,103,4.19870457754634,4.19870457754634,0
8740,103,4.19870457754634,4.19870457754634,0
8745,103,4.19870457754634,4.19870457754634,0
8750,103,4.19870457754634,4.19870457754634,0
8755,103,4.19870457754634,4.19870457754634,0
8760,103,4.19870457754634,4.19870457754634,0
8765,103,4.19870457754634,4.19870457754634,0
8770,103,4.19870457754634,4.19870457754634,0
8775,103,4.19855441612253,4.19855441612253,2
8780,103,4.19855441612253,4.19855441612253,0
8785,103,4.19855441612253,4.19855441612253,0
8790,103,4.19855441612253,4.19855441612253,0
8795,103,4.19855441612253,4.19855441612253,0
8800,103,4.19855441612253,4.19855441612253,0
8805,103,4.19855441612253,4.19855441612253,0
8810,103,4.19855441612253,4.19855441612253,0
8815,103,4.19855441612253,4.19855441612253,0
8820,103,4.19855441612253,4.19855441612253,0
8825,103,4.19855441612253,4.19855441612253,0
8830,103,4.19855441612253,4.19855441612253,0
8835,103,4.19855441612253,4.19855441612253,0
8840,103,4.19855441612253,4.19855441612253,0
8845,103,4.19870457754634,4.19870457754634,1
8850,103,4.19870457754634,4.19870457754634,0
8855,103,4.19870457754634,4.19870457754634,0
8860,103,4.19870457754634,4.19870457754634,0
8865,103,4.19870457754634,4.19870457754634,0
8870,103,4.19870457754634,4.19870457754634,1
8875,103,4.19870457754634,4.19870457754634,0
8880,103,4.19870457754634,4.19870457754634,0
8885,103,4.19870457754634,4.19870457754634,0
8890,103,4.19870457754634,4.19870457754634,1
8895,103,4.19870457754634,4.19870457754634,0
8900,103,4.19870457754634,4.19870457754634,0
8905,103,4.19870457754634,4.19870457754634,0
8910,103,4.19870457754634,4.19870457754634,0
8915,103,4.19870457754634,4.19870457754634,0
8920,103,4.19870457754634,4.19870457754634,0
8925,103,4.19870457754634,4.19870457754634,0
8930,103,4.19870457754634,4.19870457754634,4
8935,103,4.19870457754634,4.19870457754634,1
8940,103,4.19870457754634,4.19870457754634,0
8945,103,4.19870457754634,4.19870457754634,0
8950,103,4.19870457754634,4.19870457754634,0
8955,103,4.19870457754634,4.19870457754634,3
8960,103,4.19870457754634,4.19870457754634,1
